werkzeug - WARNING -  * Debugger is active!
werkzeug - INFO -  * Debugger PIN: 589-744-875
werkzeug - INFO - 127.0.0.1 -werkzeug - INFO -  * Restarting with stat
werkzeug - INFO -  * Restarting with stat
rkzeug - INFO - 127.0.0.1 - - [29/Jan/2020 14:23:01] "POST /home/buttonclick HTTP/1.1" 200 -
werkzeug - INFO -  * Detected change in '/home/necuser/Downloads/flask_pro1/blue/utility/utility.py', reloading
2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,011 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,012 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,193 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,194 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,340 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,341 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,499 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:28:11,501 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,793 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:27,797 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,471 - Sandbox - DEBUG - sandbox.log

2020-01-29 15:29:29,472 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:29,472 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:29,472 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
2020-01-29 15:29:29,472 - Sandbox - DEBUG - <Request 'http://127.0.0.1:5000/home/buttonclick' [POST]>
